"","GEOID2_Tex","GEOID","rel_n_2008","rel_n_2016","fac_n_2008","fac_n_2016","rel_diff","fac_diff"
"1797",90075851001,"1500000US090075851001",0,0,0,0,0,0
"1798",90076201003,"1500000US090076201003",0,0,0,0,0,0
"1799",90076101002,"1500000US090076101002",0,0,0,0,0,0
"1800",90075851002,"1500000US090075851002",0,0,0,0,0,0
"1801",90075851003,"1500000US090075851003",517.57,705.2,1,1,187.63,0
"1802",90075951005,"1500000US090075951005",0,0,0,0,0,0
"1803",90075951002,"1500000US090075951002",0,0,0,0,0,0
"1804",90075951003,"1500000US090075951003",0,0,0,0,0,0
"1805",90075951006,"1500000US090075951006",0,0,0,0,0,0
"1806",90075951001,"1500000US090075951001",0,0,0,0,0,0
"1807",90075951004,"1500000US090075951004",0,0,0,0,0,0
"1808",90075501004,"1500000US090075501004",0,0,0,0,0,0
"1809",90075501003,"1500000US090075501003",0,0,0,0,0,0
"1810",90075501001,"1500000US090075501001",0,0,0,0,0,0
"1811",90075502004,"1500000US090075502004",0,0,0,0,0,0
"1812",90075502002,"1500000US090075502002",0,0,0,0,0,0
"1813",90075502001,"1500000US090075502001",0,0,0,0,0,0
"1814",90075502003,"1500000US090075502003",0,0,0,0,0,0
"1815",90075501002,"1500000US090075501002",0,0,0,0,0,0
"1816",90076301005,"1500000US090076301005",0,0,0,0,0,0
"1817",90076301004,"1500000US090076301004",0,0,0,0,0,0
"1818",90054255003,"1500000US090054255003",9607.2,0,1,0,-9607.2,-1
"1819",90052681001,"1500000US090052681001",0,0,0,0,0,0
"1820",90052681002,"1500000US090052681002",0,0,0,0,0,0
"1821",90052611001,"1500000US090052611001",0,0,0,0,0,0
"1822",90052611004,"1500000US090052611004",0,0,0,0,0,0
"1823",90052611002,"1500000US090052611002",0,0,0,0,0,0
"1824",90052611003,"1500000US090052611003",0,0,0,0,0,0
"1825",90052621001,"1500000US090052621001",0,0,0,0,0,0
"1826",90052621003,"1500000US090052621003",0,0,0,0,0,0
"1827",90052621002,"1500000US090052621002",0,0,0,0,0,0
"1828",90053491001,"1500000US090053491001",0,0,0,0,0,0
"1829",90053491002,"1500000US090053491002",0,0,0,0,0,0
"1830",90053491003,"1500000US090053491003",148748.79,6225.106,2,3,-142523.684,1
"1831",90053492009,"1500000US090053492009",0,0,0,0,0,0
"1832",90053492001,"1500000US090053492001",0,0,0,0,0,0
"1833",90053492002,"1500000US090053492002",122202.36,158892.4,2,2,36690.04,0
"1834",90053492003,"1500000US090053492003",0,0,0,0,0,0
"1835",90053101002,"1500000US090053101002",0,0,0,0,0,0
"1836",90053103002,"1500000US090053103002",0,0,0,0,0,0
"1837",90053102002,"1500000US090053102002",0,0.075,1,1,0.075,0
"1838",90053101003,"1500000US090053101003",0.402,0,1,0,-0.402,-1
"1839",90053101001,"1500000US090053101001",0,0.071,0,1,0.071,1
"1840",90053102001,"1500000US090053102001",2,1,1,1,-1,0
"1841",90053103001,"1500000US090053103001",0,0,0,0,0,0
"1842",90053104005,"1500000US090053104005",0,0,0,0,0,0
"1843",90053104001,"1500000US090053104001",0,0,0,0,0,0
"1844",90053105007,"1500000US090053105007",0,0,0,0,0,0
"1845",90053105006,"1500000US090053105006",0,0,0,0,0,0
"1846",90053106011,"1500000US090053106011",19491,4986.5,1,1,-14504.5,0
"1847",90053106023,"1500000US090053106023",0,0,0,0,0,0
"1848",90053106022,"1500000US090053106022",0,0,0,0,0,0
"1849",90053107003,"1500000US090053107003",1459.978,898.029,2,2,-561.949,0
"1850",90053107002,"1500000US090053107002",0,0,0,0,0,0
"1851",90053107001,"1500000US090053107001",0,0,0,0,0,0
"1852",90053107004,"1500000US090053107004",0,0,0,0,0,0
"1853",90053108024,"1500000US090053108024",0,0,0,0,0,0
"1854",90053108018,"1500000US090053108018",10,0,1,0,-10,-1
"1855",90053108017,"1500000US090053108017",0,0,0,0,0,0
"1856",90053108021,"1500000US090053108021",0,0,0,0,0,0
"1857",90053108023,"1500000US090053108023",0,0,0,0,0,0
"1858",90053108022,"1500000US090053108022",0,0,0,0,0,0
"1859",90052651001,"1500000US090052651001",0,0,0,0,0,0
"1860",90052671003,"1500000US090052671003",0,0,0,0,0,0
"1861",90052671004,"1500000US090052671004",0,0,0,0,0,0
"1862",90052671002,"1500000US090052671002",0,0,0,0,0,0
"1863",90052671001,"1500000US090052671001",0,0,0,0,0,0
"1864",90053601009,"1500000US090053601009",2.531,0,2,0,-2.531,-2
"1865",90053601001,"1500000US090053601001",0,0,0,0,0,0
"1866",90053601004,"1500000US090053601004",0,0,0,0,0,0
"1867",90053601002,"1500000US090053601002",7.265,0,1,1,-7.265,0
"1868",90053601003,"1500000US090053601003",0,0,0,0,0,0
"1869",90053602002,"1500000US090053602002",0,0,0,0,0,0
"1870",90053602001,"1500000US090053602001",0,0,0,0,0,0
"1871",90053602003,"1500000US090053602003",40360.1,13705,4,3,-26655.1,-1
"1872",90053603001,"1500000US090053603001",29319,0,1,0,-29319,-1
"1873",90053604005,"1500000US090053604005",931,2406.3,1,1,1475.3,0
"1874",90053603002,"1500000US090053603002",0,0,0,0,0,0
"1875",90053604006,"1500000US090053604006",0,0,0,0,0,0
"1876",90053604004,"1500000US090053604004",0,0,0,0,0,0
"1877",90053604003,"1500000US090053604003",0,0,0,0,0,0
"1878",90053604001,"1500000US090053604001",0,0,0,0,0,0
"1879",90093521001,"1500000US090093521001",0,0,0,0,0,0
"1880",90093522001,"1500000US090093522001",0,0,1,1,0,0
"1881",90053604002,"1500000US090053604002",0,0,0,0,0,0
"1882",90053202002,"1500000US090053202002",0,0,1,0,0,-1
"1883",90053202001,"1500000US090053202001",0,0,0,0,0,0
"1884",90053621011,"1500000US090053621011",0,0,0,0,0,0
"1885",90053201003,"1500000US090053201003",0,0,0,0,0,0
"1886",90053201002,"1500000US090053201002",0,0,0,0,0,0
"1887",90053201004,"1500000US090053201004",0,0,0,0,0,0
"1888",90053201001,"1500000US090053201001",0,0,0,0,0,0
"1889",90053202003,"1500000US090053202003",0,0,1,1,0,0
"1890",90053621023,"1500000US090053621023",0,0,0,0,0,0
"1891",90053621012,"1500000US090053621012",0,0,0,0,0,0
"1892",90053621022,"1500000US090053621022",0,0,0,0,0,0
"1893",90053621021,"1500000US090053621021",0,0,0,0,0,0
"1894",90053621013,"1500000US090053621013",0,0,0,0,0,0
"1895",90053621024,"1500000US090053621024",0,0,0,0,0,0
"1896",90053202004,"1500000US090053202004",0,0,0,0,0,0
"1897",90052536002,"1500000US090052536002",0,0,1,0,0,-1
"1898",90052536001,"1500000US090052536001",0,0,0,0,0,0
"1899",90052901001,"1500000US090052901001",0,0,0,0,0,0
"1900",90052901002,"1500000US090052901002",0,0,0,0,0,0
"1901",90052901003,"1500000US090052901003",0,0,0,0,0,0
"1902",90053201005,"1500000US090053201005",11088,16303.812,2,3,5215.812,1
"1903",90053421002,"1500000US090053421002",0,0,0,0,0,0
"1904",90053421003,"1500000US090053421003",0,0,0,0,0,0
"1905",90053421001,"1500000US090053421001",0,0,0,0,0,0
"1906",90052501002,"1500000US090052501002",0,0,0,0,0,0
"1907",90052501001,"1500000US090052501001",0,0,0,0,0,0
"1908",90052534004,"1500000US090052534004",0,0,0,0,0,0
"1909",90052622001,"1500000US090052622001",0,0,0,0,0,0
"1910",90052931001,"1500000US090052931001",0,0,0,0,0,0
"1911",90052632001,"1500000US090052632001",0,0,0,0,0,0
"1912",90052632002,"1500000US090052632002",0,0,1,0,0,-1
"1913",90052961001,"1500000US090052961001",0,0,0,0,0,0
"1914",90052961002,"1500000US090052961002",0,0,0,0,0,0
"1915",90052983003,"1500000US090052983003",0,0,0,0,0,0
"1916",90052984001,"1500000US090052984001",0,0,0,0,0,0
"1917",90052984002,"1500000US090052984002",0,0,0,0,0,0
"1918",90052983002,"1500000US090052983002",0,0,0,0,0,0
"1919",90052983001,"1500000US090052983001",0.28,0.32,1,1,0.04,0
"1920",90053031002,"1500000US090053031002",0,0,0,0,0,0
"1921",90052661002,"1500000US090052661002",0,0,0,0,0,0
"1922",90052661001,"1500000US090052661001",0,0,0,0,0,0
"1923",90053001001,"1500000US090053001001",0,0,0,0,0,0
"1924",90053001003,"1500000US090053001003",0,0,0,0,0,0
"1925",90053001002,"1500000US090053001002",0,0,0,0,0,0
"1926",90053004001,"1500000US090053004001",0,0,0,0,0,0
"1927",90053004002,"1500000US090053004002",0,0,0,0,0,0
"1928",90053005001,"1500000US090053005001",0,0,0,0,0,0
"1929",90053005002,"1500000US090053005002",0,0,0,0,0,0
"1930",90053005003,"1500000US090053005003",0,0,0,0,0,0
"1931",90053031001,"1500000US090053031001",0,0,0,0,0,0
"1932",90053061002,"1500000US090053061002",0,0,0,0,0,0
"1933",90053061001,"1500000US090053061001",2982,5814,1,1,2832,0
"1934",90053061004,"1500000US090053061004",0,0,0,0,0,0
"1935",90053061003,"1500000US090053061003",0,0,0,0,0,0
"1936",90053106021,"1500000US090053106021",0,0,0,0,0,0
"1937",90052532001,"1500000US090052532001",0,0,0,0,0,0
"1938",90052532002,"1500000US090052532002",0,0,0,0,0,0
"1939",90052532003,"1500000US090052532003",0,0,0,0,0,0
"1940",90052533001,"1500000US090052533001",0,0,0,0,0,0
"1941",90052533002,"1500000US090052533002",0,0,0,0,0,0
"1942",90052534002,"1500000US090052534002",0,0,0,0,0,0
"1943",90052534003,"1500000US090052534003",0,0,0,0,0,0
"1944",90052535001,"1500000US090052535001",0,0,0,0,0,0
"1945",90052535004,"1500000US090052535004",0,0,0,0,0,0
"1946",90052535002,"1500000US090052535002",0,0,0,0,0,0
"1947",90052535003,"1500000US090052535003",0,0,0,0,0,0
"1948",90052531001,"1500000US090052531001",0,0,0,0,0,0
"1949",90052531002,"1500000US090052531002",0,0,0,0,0,0
"1950",90053081001,"1500000US090053081001",0,0,0,0,0,0
"1951",90053081002,"1500000US090053081002",0,0,0,0,0,0
"1952",90052602003,"1500000US090052602003",0,0,0,0,0,0
"1953",90052602002,"1500000US090052602002",0.1,0.1,1,1,0,0
"1954",90052602001,"1500000US090052602001",1131,25.74,1,1,-1105.26,0
"1955",90054253002,"1500000US090054253002",0,0,0,0,0,0
"1956",90054253003,"1500000US090054253003",0,21956,0,1,21956,1
"1957",90054254003,"1500000US090054254003",0,0,1,0,0,-1
"1958",90054254005,"1500000US090054254005",0,0,0,0,0,0
"1959",90054255004,"1500000US090054255004",0,0,0,0,0,0
"1960",90054253001,"1500000US090054253001",0,0,0,0,0,0
"1961",90054255002,"1500000US090054255002",0,0,0,0,0,0
"1962",90091426022,"1500000US090091426022",0,0,0,0,0,0
"1963",90091426023,"1500000US090091426023",0,0,0,0,0,0
"1964",90091426026,"1500000US090091426026",12719,13085,1,1,366,0
"1965",90091426024,"1500000US090091426024",0,0,0,0,0,0
"1966",90091426025,"1500000US090091426025",0,0,0,0,0,0
"1967",90091427004,"1500000US090091427004",0,0,0,0,0,0
"1968",90091427003,"1500000US090091427003",29314.1823197104,75555.324,3,4,46241.1416802896,1
"1969",90091427002,"1500000US090091427002",0,0,0,0,0,0
"1970",90091428005,"1500000US090091428005",0,0,0,0,0,0
"1971",90091843001,"1500000US090091843001",0,0,0,0,0,0
"1972",90091843004,"1500000US090091843004",0,0,0,0,0,0
"1973",90091844003,"1500000US090091844003",0,0,0,0,0,0
"1974",90091844002,"1500000US090091844002",0,0,0,0,0,0
"1975",90091844001,"1500000US090091844001",0,0,0,0,0,0
"1976",90091845001,"1500000US090091845001",0,0,0,0,0,0
"1977",90091656002,"1500000US090091656002",0,0,0,0,0,0
"1978",90091656003,"1500000US090091656003",0,0,0,0,0,0
"1979",90091657001,"1500000US090091657001",0,0,0,0,0,0
"1980",90091657004,"1500000US090091657004",0,0,0,0,0,0
"1981",90091657003,"1500000US090091657003",0,0,0,0,0,0
"1982",90091657002,"1500000US090091657002",0,0,1,1,0,0
"1983",90091658013,"1500000US090091658013",0,0,0,0,0,0
"1984",90091658012,"1500000US090091658012",0,0,0,0,0,0
"1985",90091541003,"1500000US090091541003",2659,3543,1,1,884,0
"1986",90091541007,"1500000US090091541007",10,31.08,1,1,21.08,0
"1987",90091541002,"1500000US090091541002",0,0,0,0,0,0
"1988",90091542007,"1500000US090091542007",0,0,0,0,0,0
"1989",90091542001,"1500000US090091542001",0,0,0,0,0,0
"1990",90091542003,"1500000US090091542003",0,0,0,0,0,0
"1991",90091542005,"1500000US090091542005",0,0,0,0,0,0
"1992",90091502001,"1500000US090091502001",0,0,0,0,0,0
"1993",90091503001,"1500000US090091503001",0,0,0,0,0,0
"1994",90091751001,"1500000US090091751001",0,0,0,0,0,0
"1995",90091752001,"1500000US090091752001",0,0,0,0,0,0
"1996",90091752002,"1500000US090091752002",0,0,0,0,0,0
"1997",90091753004,"1500000US090091753004",0,0,0,0,0,0
"1998",90091753005,"1500000US090091753005",0,0,0,0,0,0
"1999",90091753001,"1500000US090091753001",0,0,0,0,0,0
"2000",90091753002,"1500000US090091753002",0,0,0,0,0,0
"2001",90091544001,"1500000US090091544001",0,0,0,0,0,0
"2002",90091861004,"1500000US090091861004",0,0,0,0,0,0
"2003",90091861001,"1500000US090091861001",0,0,0,0,0,0
"2004",90091861003,"1500000US090091861003",0,0,0,0,0,0
"2005",90091861005,"1500000US090091861005",0.2,0.2,1,1,0,0
"2006",90091861002,"1500000US090091861002",0,0,0,0,0,0
"2007",90091845002,"1500000US090091845002",0,0,0,0,0,0
"2008",90091846001,"1500000US090091846001",0,0,0,0,0,0
"2009",90091846002,"1500000US090091846002",0,0,0,0,0,0
"2010",90091846004,"1500000US090091846004",0,0,0,0,0,0
"2011",90091846003,"1500000US090091846003",0,0,0,0,0,0
"2012",90091847001,"1500000US090091847001",2724.32,262.34,1,2,-2461.98,1
"2013",90091847002,"1500000US090091847002",0,0,0,0,0,0
"2014",90091847003,"1500000US090091847003",0,0,0,0,0,0
"2015",90091672011,"1500000US090091672011",0,0,0,0,0,0
"2016",90091658011,"1500000US090091658011",0,0,0,0,0,0
"2017",90091658024,"1500000US090091658024",0,0,0,0,0,0
"2018",90091658022,"1500000US090091658022",0,0,0,0,0,0
"2019",90091658021,"1500000US090091658021",0,0,0,0,0,0
"2020",90091658023,"1500000US090091658023",0,0,0,0,0,0
"2021",90091542002,"1500000US090091542002",0,0,0,0,0,0
"2022",90091542006,"1500000US090091542006",0,0,0,0,0,0
"2023",90091542004,"1500000US090091542004",0,0,0,0,0,0
"2024",90091543001,"1500000US090091543001",0,0,0,0,0,0
"2025",90091544002,"1500000US090091544002",0,0,0,0,0,0
"2026",90091544003,"1500000US090091544003",0,0,0,0,0,0
"2027",90091544004,"1500000US090091544004",0,0,0,0,0,0
"2028",90091545004,"1500000US090091545004",0,0,0,0,0,0
"2029",90091545003,"1500000US090091545003",0,0,0,0,0,0
"2030",90091545005,"1500000US090091545005",0,0,0,0,0,0
"2031",90091545002,"1500000US090091545002",0,0,0,0,0,0
"2032",90091503002,"1500000US090091503002",0,0,0,0,0,0
"2033",90091503003,"1500000US090091503003",0,0,0,0,0,0
"2034",90091503004,"1500000US090091503004",0,0,0,0,0,0
"2035",90091504001,"1500000US090091504001",0,0,0,0,0,0
"2036",90091505002,"1500000US090091505002",0,0,0,0,0,0
"2037",90091505001,"1500000US090091505001",0,0,0,0,0,0
"2038",90091753003,"1500000US090091753003",0,0,0,0,0,0
"2039",90091754003,"1500000US090091754003",0,0,0,0,0,0
"2040",90091754001,"1500000US090091754001",0,0,0,0,0,0
"2041",90091754002,"1500000US090091754002",18140,40,2,1,-18100,-1
"2042",90091759003,"1500000US090091759003",0,0,0,0,0,0
"2043",90091759004,"1500000US090091759004",0,0,0,0,0,0
"2044",90091759002,"1500000US090091759002",0,0,0,0,0,0
"2045",90091759006,"1500000US090091759006",0,0,0,0,0,0
"2046",90091861006,"1500000US090091861006",0,0,0,0,0,0
"2047",90091862001,"1500000US090091862001",0,0,0,0,0,0
"2048",90091862002,"1500000US090091862002",0,0,0,0,0,0
"2049",90091862004,"1500000US090091862004",0,0,0,0,0,0
"2050",90091862003,"1500000US090091862003",125.04,296.42,1,1,171.38,0
"2051",90091671004,"1500000US090091671004",0,0,0,0,0,0
"2052",90091847004,"1500000US090091847004",0,0,0,0,0,0
"2053",90091841005,"1500000US090091841005",0,0,0,0,0,0
"2054",90091841001,"1500000US090091841001",0,0,0,0,0,0
"2055",90091841002,"1500000US090091841002",0,0,0,0,0,0
"2056",90091841003,"1500000US090091841003",0,0,0,0,0,0
"2057",90091841004,"1500000US090091841004",0,0,0,0,0,0
"2058",90091659001,"1500000US090091659001",0,0,0,0,0,0
"2059",90091659004,"1500000US090091659004",6054,3651.45,2,2,-2402.55,0
"2060",90091659005,"1500000US090091659005",0,0,0,0,0,0
"2061",90091659002,"1500000US090091659002",0,0,0,0,0,0
"2062",90091659003,"1500000US090091659003",0,0,0,0,0,0
"2063",90091546002,"1500000US090091546002",0,0,0,0,0,0
"2064",90091546001,"1500000US090091546001",0,0,0,0,0,0
"2065",90091546004,"1500000US090091546004",0,0,0,0,0,0
"2066",90091546003,"1500000US090091546003",0,0,0,0,0,0
"2067",90091547002,"1500000US090091547002",0,0,0,0,0,0
"2068",90091547006,"1500000US090091547006",0,0,0,0,0,0
"2069",90091547007,"1500000US090091547007",0,0,0,0,0,0
"2070",90091506009,"1500000US090091506009",68543.159,622,2,2,-67921.159,0
"2071",90091506003,"1500000US090091506003",0,0,0,0,0,0
"2072",90091506004,"1500000US090091506004",0,0,0,0,0,0
"2073",90091506002,"1500000US090091506002",0,0,0,0,0,0
"2074",90091506001,"1500000US090091506001",0,0,0,0,0,0
"2075",90091507003,"1500000US090091507003",0,0,0,0,0,0
"2076",90091759005,"1500000US090091759005",0,0,0,0,0,0
"2077",90091759001,"1500000US090091759001",0,0,0,0,0,0
"2078",90093501004,"1500000US090093501004",0,0,0,0,0,0
"2079",90093501001,"1500000US090093501001",0,0,0,0,0,0
"2080",90093501002,"1500000US090093501002",0,0,0,0,0,0
"2081",90093502004,"1500000US090093502004",0,0,0,0,0,0
"2082",90093501003,"1500000US090093501003",0,0,0,0,0,0
"2083",90093504004,"1500000US090093504004",0,0,0,0,0,0
"2084",90093502003,"1500000US090093502003",0,0,0,0,0,0
"2085",90093502002,"1500000US090093502002",0,0,0,0,0,0
"2086",90091671002,"1500000US090091671002",5,178,2,2,173,0
"2087",90091671005,"1500000US090091671005",0,0,0,0,0,0
"2088",90091671003,"1500000US090091671003",0,0,0,0,0,0
"2089",90091671007,"1500000US090091671007",0,0,0,0,0,0
"2090",90091671006,"1500000US090091671006",0,0,0,0,0,0
"2091",90091671001,"1500000US090091671001",0,0,0,0,0,0
"2092",90091671008,"1500000US090091671008",0,0,0,0,0,0
"2093",90091705002,"1500000US090091705002",0,0,0,0,0,0
"2094",90091509002,"1500000US090091509002",0,0,0,0,0,0
"2095",90093432009,"1500000US090093432009",390,0,1,1,-390,0
"2096",90093432001,"1500000US090093432001",0,0,0,0,0,0
"2097",90093432002,"1500000US090093432002",1025,0,1,0,-1025,-1
"2098",90093433009,"1500000US090093433009",0,0,0,0,0,0
"2099",90091660016,"1500000US090091660016",0,0,0,0,0,0
"2100",90091660011,"1500000US090091660011",0,0,0,0,0,0
"2101",90091660014,"1500000US090091660014",0,0,0,0,0,0
"2102",90091660013,"1500000US090091660013",0,0,0,0,0,0
"2103",90091660021,"1500000US090091660021",0,0,0,0,0,0
"2104",90091660024,"1500000US090091660024",0,0,0,0,0,0
"2105",90091547001,"1500000US090091547001",6497.794,6872.8528,1,1,375.0588,0
"2106",90091547005,"1500000US090091547005",0,0,0,0,0,0
"2107",90091548006,"1500000US090091548006",0,0,0,0,0,0
"2108",90091548005,"1500000US090091548005",0,0,0,0,0,0
"2109",90091548001,"1500000US090091548001",0,0,0,0,0,0
"2110",90091548003,"1500000US090091548003",0,0,0,0,0,0
"2111",90091548004,"1500000US090091548004",0,0,0,0,0,0
"2112",90091549001,"1500000US090091549001",0,0,0,0,0,0
"2113",90091549003,"1500000US090091549003",0,0,0,0,0,0
"2114",90091507002,"1500000US090091507002",0,0,0,0,0,0
"2115",90091507001,"1500000US090091507001",0,0,0,0,0,0
"2116",90091508001,"1500000US090091508001",8.15,10,1,1,1.85,0
"2117",90091508003,"1500000US090091508003",0,0,0,0,0,0
"2118",90091508002,"1500000US090091508002",0,0,0,0,0,0
"2119",90093502001,"1500000US090093502001",0,0,0,0,0,0
"2120",90093503002,"1500000US090093503002",0,0,0,0,0,0
"2121",90093503003,"1500000US090093503003",0,0,0,0,0,0
"2122",90093503001,"1500000US090093503001",0,0,0,0,0,0
"2123",90093504001,"1500000US090093504001",0,0,0,0,0,0
"2124",90093504002,"1500000US090093504002",10710,0,1,0,-10710,-1
"2125",90093504003,"1500000US090093504003",0,0,0,0,0,0
"2126",90093509002,"1500000US090093509002",0,0,0,0,0,0
"2127",90093505001,"1500000US090093505001",0,0,0,0,0,0
"2128",90093508002,"1500000US090093508002",0,0,0,0,0,0
"2129",90093508003,"1500000US090093508003",0,0,0,0,0,0
"2130",90091672013,"1500000US090091672013",10,0,1,0,-10,-1
"2131",90091672012,"1500000US090091672012",2.54,3348.933,2,2,3346.393,0
"2132",90091672023,"1500000US090091672023",0,0,0,0,0,0
"2133",90091672022,"1500000US090091672022",203.2,468.2,2,2,265,0
"2134",90091673001,"1500000US090091673001",0,0,0,0,0,0
"2135",90091673004,"1500000US090091673004",0,0,0,0,0,0
"2136",90091673002,"1500000US090091673002",0,0,0,0,0,0
"2137",90091673003,"1500000US090091673003",198840,8175,1,1,-190665,0
"2138",90091571001,"1500000US090091571001",115.80012,6.36012,2,2,-109.44,0
"2139",90091571002,"1500000US090091571002",0,0,0,0,0,0
"2140",90093433002,"1500000US090093433002",0,0,0,0,0,0
"2141",90093434009,"1500000US090093434009",0,0,0,0,0,0
"2142",90093434001,"1500000US090093434001",0,0,0,0,0,0
"2143",90093434002,"1500000US090093434002",0,0,0,0,0,0
"2144",90091660025,"1500000US090091660025",0,0,0,0,0,0
"2145",90091660022,"1500000US090091660022",0,0,0,0,0,0
"2146",90091660023,"1500000US090091660023",0,0,0,0,0,0
"2147",90091941002,"1500000US090091941002",0,0,0,0,0,0
"2148",90091941001,"1500000US090091941001",0,0,0,0,0,0
"2149",90091942014,"1500000US090091942014",0,0,0,0,0,0
"2150",90091942012,"1500000US090091942012",0,0,0,0,0,0
"2151",90091549004,"1500000US090091549004",0,0,0,0,0,0
"2152",90091549002,"1500000US090091549002",0,0,0,0,0,0
"2153",90091550005,"1500000US090091550005",0,0,0,0,0,0
"2154",90091550004,"1500000US090091550004",0,0,0,0,0,0
"2155",90091550003,"1500000US090091550003",0,0,0,0,0,0
"2156",90091550002,"1500000US090091550002",0,0,0,0,0,0
"2157",90091551001,"1500000US090091551001",0,0,0,0,0,0
"2158",90091551002,"1500000US090091551002",0,0,0,0,0,0
"2159",90091551004,"1500000US090091551004",0,0,0,0,0,0
"2160",90091551003,"1500000US090091551003",0,0,0,0,0,0
"2161",90093611009,"1500000US090093611009",0,0,0,0,0,0
"2162",90093611004,"1500000US090093611004",0,0,0,0,0,0
"2163",90093611003,"1500000US090093611003",0,0,0,0,0,0
"2164",90093451003,"1500000US090093451003",0,0,0,0,0,0
"2165",90091509001,"1500000US090091509001",9674.0105,23,1,1,-9651.0105,0
"2166",90093452012,"1500000US090093452012",0,0,0,0,0,0
"2167",90091510003,"1500000US090091510003",0,0,0,0,0,0
"2168",90091510006,"1500000US090091510006",0,0,0,0,0,0
"2169",90093451004,"1500000US090093451004",84623.221,74067.8,3,2,-10555.421,-1
"2170",90091511004,"1500000US090091511004",510,2025,1,1,1515,0
"2171",90093508004,"1500000US090093508004",0,0,0,0,0,0
"2172",90093508005,"1500000US090093508005",0,0,0,0,0,0
"2173",90093505002,"1500000US090093505002",0,0,0,0,0,0
"2174",90093508001,"1500000US090093508001",0,0,0,0,0,0
"2175",90093509001,"1500000US090093509001",0,0,0,0,0,0
"2176",90093510003,"1500000US090093510003",0,0,0,0,0,0
"2177",90093510001,"1500000US090093510001",0,0,0,0,0,0
"2178",90093510002,"1500000US090093510002",0,0,0,0,0,0
"2179",90091572003,"1500000US090091572003",0,0,0,0,0,0
"2180",90091572001,"1500000US090091572001",0,0,0,0,0,0
"2181",90091572002,"1500000US090091572002",0,0,0,0,0,0
"2182",90091573002,"1500000US090091573002",0,0,0,0,0,0
"2183",90091574002,"1500000US090091574002",0,0,0,0,0,0
"2184",90093431011,"1500000US090093431011",0,0,0,0,0,0
"2185",90093433001,"1500000US090093433001",0,0,0,0,0,0
"2186",90091201002,"1500000US090091201002",0,0,0,0,0,0
"2187",90091201001,"1500000US090091201001",0,0,0,0,0,0
"2188",90091942023,"1500000US090091942023",0,0,0,0,0,0
"2189",90091942022,"1500000US090091942022",0,0,0,0,0,0
"2190",90091942021,"1500000US090091942021",0,0,0,0,0,0
"2191",90091941003,"1500000US090091941003",0,0,0,0,0,0
"2192",90091701002,"1500000US090091701002",80234.86,1.73,1,1,-80233.13,0
"2193",90091701001,"1500000US090091701001",0,0,0,0,0,0
"2194",90091702001,"1500000US090091702001",0,0,0,0,0,0
"2195",90091703002,"1500000US090091703002",0,0,0,0,0,0
"2196",90091703001,"1500000US090091703001",0,0,0,0,0,0
"2197",90093611001,"1500000US090093611001",0,0,0,0,0,0
"2198",90093612003,"1500000US090093612003",0,0,0,0,0,0
"2199",90093612002,"1500000US090093612002",0,0,0,0,0,0
"2200",90093612001,"1500000US090093612001",0,0,0,0,0,0
"2201",90091511002,"1500000US090091511002",0,0,0,0,0,0
"2202",90091511001,"1500000US090091511001",0,0,0,0,0,0
"2203",90091512002,"1500000US090091512002",0,0,0,0,0,0
"2204",90091512001,"1500000US090091512001",0,0,0,0,0,0
"2205",90093451001,"1500000US090093451001",0,0,0,0,0,0
"2206",90093452013,"1500000US090093452013",0,0,0,0,0,0
"2207",90093511001,"1500000US090093511001",0,0,1,0,0,-1
"2208",90093511002,"1500000US090093511002",3.8,0,1,0,-3.8,-1
"2209",90093512001,"1500000US090093512001",0,0,0,0,0,0
"2210",90093512002,"1500000US090093512002",0,0,0,0,0,0
"2211",90093512003,"1500000US090093512003",0,0,0,0,0,0
"2212",90093513006,"1500000US090093513006",0,0,0,0,0,0
"2213",90093513005,"1500000US090093513005",0,0,0,0,0,0
"2214",90093513002,"1500000US090093513002",0,0,0,0,0,0
"2215",90091574001,"1500000US090091574001",0,0,0,0,0,0
"2216",90091574004,"1500000US090091574004",0,0,0,0,0,0
"2217",90091574003,"1500000US090091574003",0,0,0,0,0,0
"2218",90093461012,"1500000US090093461012",0,0,0,0,0,0
"2219",90093471002,"1500000US090093471002",0,0,0,0,0,0
"2220",90091202002,"1500000US090091202002",0,0,0,0,0,0
"2221",90091202001,"1500000US090091202001",0,0,0,0,0,0
"2222",90091202004,"1500000US090091202004",0,0,0,0,0,0
"2223",90091202003,"1500000US090091202003",0,0,0,0,0,0
"2224",90091573001,"1500000US090091573001",0,0,0,0,0,0
"2225",90091704001,"1500000US090091704001",0,0,0,0,0,0
"2226",90091705001,"1500000US090091705001",0,0,0,0,0,0
"2227",90091705003,"1500000US090091705003",6332,0,1,0,-6332,-1
"2228",90091705004,"1500000US090091705004",0,0,0,0,0,0
"2229",90091706001,"1500000US090091706001",0,0,0,0,0,0
"2230",90091706002,"1500000US090091706002",0,0,0,0,0,0
"2231",90091707001,"1500000US090091707001",0,0,0,0,0,0
"2232",90091707003,"1500000US090091707003",0,0,0,0,0,0
"2233",90093613001,"1500000US090093613001",0,0,0,0,0,0
"2234",90093613003,"1500000US090093613003",0,0,0,0,0,0
"2235",90093613002,"1500000US090093613002",0,0,0,0,0,0
"2236",90091601001,"1500000US090091601001",0,0,0,0,0,0
