"","GEOID2","GEOID","GEO_label","total.x","under_50","from_50_to_75","from_75_to_99","from_100_to_124","from_125_to_149","from_150_to_174","from_175_to_184","from_185_to_199","from_200_up","below_200","fraction_below_200","over_30_under_200","total.y","not_Hispanic_or_Latino","non_HL_white","non_HL_Black","non_HL_AIAN","non_HL_Asian","non_HL_NHOPI","non_HL_other","non_HL_2_plus","HL","HL_white","HL_Black","HL_AIAN","HL_Asian","HL_NHOPI","HL_other","HL_2_plus","percent_white","percent_Black","percent_HL","percent_AIAN","percent_Asian","percent_NHOPI","percent_other"
"2314","090116964006","1500000US090116964006","Block Group 6, Census Tract 6964, New London County, Connecticut",1366,16,9,21,76,53,72,13,103,1003,363,0.26574,"no",1366,1366,1206,64,0,0,0,27,69,0,0,0,0,0,0,0,0,0.88287,0.04685,0,0,0,0,0.01977
"2315","090116965001","1500000US090116965001","Block Group 1, Census Tract 6965, New London County, Connecticut",1304,59,17,73,47,34,116,20,15,923,381,0.29218,"no",1304,1247,1132,42,10,24,0,0,39,57,13,12,0,0,0,23,9,0.8681,0.03221,0.04371,0.00767,0.0184,0,0
"2316","090116965002","1500000US090116965002","Block Group 2, Census Tract 6965, New London County, Connecticut",864,25,14,30,10,50,14,16,0,705,159,0.18403,"no",870,835,787,14,6,15,0,0,13,35,24,0,0,7,0,0,4,0.9046,0.01609,0.04023,0.0069,0.01724,0,0
"2317","090116965003","1500000US090116965003","Block Group 3, Census Tract 6965, New London County, Connecticut",767,35,12,5,67,8,34,0,25,581,186,0.2425,"no",767,725,670,7,0,25,0,0,23,42,0,0,0,0,0,14,28,0.87353,0.00913,0.05476,0,0.03259,0,0
"2318","090116966001","1500000US090116966001","Block Group 1, Census Tract 6966, New London County, Connecticut",2181,46,58,29,79,95,135,72,76,1591,590,0.27052,"no",2190,2141,1821,163,0,29,0,7,121,49,26,3,0,0,0,5,15,0.83151,0.07443,0.02237,0,0.01324,0,0.0032
"2319","090116966002","1500000US090116966002","Block Group 2, Census Tract 6966, New London County, Connecticut",941,7,15,0,24,38,36,13,33,775,166,0.17641,"no",941,879,758,15,0,76,0,0,30,62,4,0,0,0,0,58,0,0.80553,0.01594,0.06589,0,0.08077,0,0
"2320","090116966009","1500000US090116966009","Block Group 9, Census Tract 6966, New London County, Connecticut",559,13,0,0,0,43,6,0,0,497,62,0.11091,"no",568,548,516,0,0,8,6,0,18,20,20,0,0,0,0,0,0,0.90845,0,0.03521,0,0.01408,0.01056,0
"2321","090116967001","1500000US090116967001","Block Group 1, Census Tract 6967, New London County, Connecticut",1529,111,68,78,65,152,37,33,10,975,554,0.36233,"yes",1542,1470,1260,93,40,0,0,0,77,72,11,0,0,0,0,61,0,0.81712,0.06031,0.04669,0.02594,0,0,0
"2322","090116967002","1500000US090116967002","Block Group 2, Census Tract 6967, New London County, Connecticut",1761,109,46,55,55,25,114,15,28,1314,447,0.25383,"no",1787,1610,1237,210,89,26,0,0,48,177,71,0,0,0,0,77,29,0.69222,0.11752,0.09905,0.0498,0.01455,0,0
"2323","090116967004","1500000US090116967004","Block Group 4, Census Tract 6967, New London County, Connecticut",2153,115,133,113,156,157,186,111,142,1040,1113,0.51695,"yes",2191,1935,1474,281,5,28,0,49,98,256,137,0,0,0,0,77,42,0.67275,0.12825,0.11684,0.00228,0.01278,0,0.02236
"2324","090116967009","1500000US090116967009","Block Group 9, Census Tract 6967, New London County, Connecticut",59,0,14,0,0,0,0,0,0,45,14,0.23729,"no",59,48,18,30,0,0,0,0,0,11,5,0,0,0,0,0,6,0.30508,0.50847,0.18644,0,0,0,0
"2325","090116968001","1500000US090116968001","Block Group 1, Census Tract 6968, New London County, Connecticut",1381,220,56,160,135,56,90,9,39,616,765,0.55395,"yes",1398,1142,798,169,26,0,0,0,149,256,126,17,0,0,0,84,29,0.57082,0.12089,0.18312,0.0186,0,0,0
"2326","090116968002","1500000US090116968002","Block Group 2, Census Tract 6968, New London County, Connecticut",1685,117,78,78,99,94,43,35,37,1104,581,0.34481,"yes",1685,1480,1133,175,0,22,0,15,135,205,93,0,0,0,0,73,39,0.6724,0.10386,0.12166,0,0.01306,0,0.0089
"2327","090116970001","1500000US090116970001","Block Group 1, Census Tract 6970, New London County, Connecticut",1913,141,43,177,226,125,103,12,28,1058,855,0.44694,"yes",2065,1954,1618,155,33,21,0,30,97,111,26,40,0,0,0,28,17,0.78354,0.07506,0.05375,0.01598,0.01017,0,0.01453
"2328","090116970002","1500000US090116970002","Block Group 2, Census Tract 6970, New London County, Connecticut",2197,165,14,59,66,11,60,79,13,1730,467,0.21256,"no",2328,2147,1703,233,0,56,0,17,138,181,32,15,0,0,0,114,20,0.73153,0.10009,0.07775,0,0.02405,0,0.0073
"2329","090117001001","1500000US090117001001","Block Group 1, Census Tract 7001, New London County, Connecticut",1596,9,0,0,5,71,31,17,18,1445,151,0.09461,"no",1607,1591,1496,0,59,22,0,0,14,16,16,0,0,0,0,0,0,0.93093,0,0.00996,0.03671,0.01369,0,0
"2330","090117001002","1500000US090117001002","Block Group 2, Census Tract 7001, New London County, Connecticut",1653,17,25,9,0,72,31,0,7,1492,161,0.0974,"no",1653,1647,1568,9,27,43,0,0,0,6,6,0,0,0,0,0,0,0.94858,0.00544,0.00363,0.01633,0.02601,0,0
"2331","090117001003","1500000US090117001003","Block Group 3, Census Tract 7001, New London County, Connecticut",1423,60,15,21,13,0,95,0,28,1191,232,0.16304,"no",1428,1411,1329,7,24,15,0,30,6,17,0,0,0,0,0,5,12,0.93067,0.0049,0.0119,0.01681,0.0105,0,0.02101
"2332","090117011001","1500000US090117011001","Block Group 1, Census Tract 7011, New London County, Connecticut",2208,13,0,20,21,50,11,9,0,2084,124,0.05616,"no",2208,2168,1768,67,252,55,0,0,26,40,35,0,0,0,0,5,0,0.80072,0.03034,0.01812,0.11413,0.02491,0,0
"2333","090117011002","1500000US090117011002","Block Group 2, Census Tract 7011, New London County, Connecticut",1075,0,31,0,0,33,20,0,13,978,97,0.09023,"no",1075,1047,976,12,0,0,0,23,36,28,0,0,0,0,0,13,15,0.90791,0.01116,0.02605,0,0,0,0.0214
"2334","090117011003","1500000US090117011003","Block Group 3, Census Tract 7011, New London County, Connecticut",815,37,15,0,0,13,30,0,6,714,101,0.12393,"no",836,805,694,0,0,76,0,0,35,31,31,0,0,0,0,0,0,0.83014,0,0.03708,0,0.09091,0,0
"2335","090117011004","1500000US090117011004","Block Group 4, Census Tract 7011, New London County, Connecticut",2156,70,58,22,16,41,139,17,62,1731,425,0.19712,"no",2178,2093,1710,112,93,87,0,29,62,85,32,0,10,0,0,43,0,0.78512,0.05142,0.03903,0.0427,0.03994,0,0.01331
"2336","090117011005","1500000US090117011005","Block Group 5, Census Tract 7011, New London County, Connecticut",1117,0,0,42,8,12,31,0,0,1024,93,0.08326,"no",1117,1117,1055,0,0,26,0,0,36,0,0,0,0,0,0,0,0,0.94449,0,0,0,0.02328,0,0
"2337","090117012001","1500000US090117012001","Block Group 1, Census Tract 7012, New London County, Connecticut",1109,53,12,19,47,56,0,49,29,844,265,0.23895,"no",1138,1099,1013,31,16,8,0,0,31,39,0,0,0,0,0,39,0,0.89016,0.02724,0.03427,0.01406,0.00703,0,0
"2338","090117012002","1500000US090117012002","Block Group 2, Census Tract 7012, New London County, Connecticut",944,24,25,22,0,39,7,38,0,789,155,0.16419,"no",944,922,870,13,7,17,0,0,15,22,0,0,0,0,0,8,14,0.92161,0.01377,0.02331,0.00742,0.01801,0,0
"2339","090117012003","1500000US090117012003","Block Group 3, Census Tract 7012, New London County, Connecticut",4047,47,15,34,6,49,102,45,66,3683,364,0.08994,"no",4047,3972,3693,68,7,92,0,0,112,75,75,0,0,0,0,0,0,0.91253,0.0168,0.01853,0.00173,0.02273,0,0
"2340","090117012005","1500000US090117012005","Block Group 5, Census Tract 7012, New London County, Connecticut",1093,32,0,0,0,20,14,0,0,1027,66,0.06038,"no",1093,1041,999,0,0,0,19,6,17,52,52,0,0,0,0,0,0,0.914,0,0.04758,0,0,0.01738,0.00549
"2341","090117021001","1500000US090117021001","Block Group 1, Census Tract 7021, New London County, Connecticut",671,5,0,0,0,37,29,0,69,531,140,0.20864,"no",671,609,571,4,29,5,0,0,0,62,17,0,0,0,0,28,17,0.85097,0.00596,0.0924,0.04322,0.00745,0,0
"2342","090117021009","1500000US090117021009","Block Group 9, Census Tract 7021, New London County, Connecticut",3309,104,7,35,13,39,25,48,30,3008,301,0.09096,"no",3316,3262,2989,81,40,74,0,0,78,54,5,32,0,7,0,10,0,0.90139,0.02443,0.01628,0.01206,0.02232,0,0
"2343","090117022011","1500000US090117022011","Block Group 1, Census Tract 7022.01, New London County, Connecticut",992,17,11,0,73,47,29,0,0,815,177,0.17843,"no",992,978,927,17,0,16,0,0,18,14,14,0,0,0,0,0,0,0.93448,0.01714,0.01411,0,0.01613,0,0
"2344","090117022021","1500000US090117022021","Block Group 1, Census Tract 7022.02, New London County, Connecticut",4775,75,141,40,253,375,473,258,208,2952,1823,0.38178,"yes",4784,4618,3822,338,58,124,112,60,104,166,112,0,0,9,0,45,0,0.79891,0.07065,0.0347,0.01212,0.02592,0.02341,0.01254
"2345","090117022022","1500000US090117022022","Block Group 2, Census Tract 7022.02, New London County, Connecticut",1716,24,46,29,56,145,279,120,28,989,727,0.42366,"yes",1716,1531,1326,154,0,8,0,8,35,185,76,0,0,0,0,89,20,0.77273,0.08974,0.10781,0,0.00466,0,0.00466
"2346","090117023001","1500000US090117023001","Block Group 1, Census Tract 7023, New London County, Connecticut",1397,24,10,8,75,100,130,0,43,1007,390,0.27917,"no",1518,1412,1136,115,0,41,0,4,116,106,50,0,2,0,0,27,27,0.74835,0.07576,0.06983,0,0.02701,0,0.00264
"2347","090117023002","1500000US090117023002","Block Group 2, Census Tract 7023, New London County, Connecticut",785,0,0,17,20,33,37,43,74,561,224,0.28535,"no",785,730,676,0,0,18,0,0,36,55,10,0,0,0,0,13,32,0.86115,0,0.07006,0,0.02293,0,0
"2348","090117024001","1500000US090117024001","Block Group 1, Census Tract 7024, New London County, Connecticut",448,0,0,0,5,7,6,30,0,400,48,0.10714,"no",462,462,415,31,0,5,0,0,11,0,0,0,0,0,0,0,0,0.89827,0.0671,0,0,0.01082,0,0
"2349","090117024002","1500000US090117024002","Block Group 2, Census Tract 7024, New London County, Connecticut",1812,11,35,40,12,7,42,40,20,1605,207,0.11424,"no",1812,1723,1430,120,40,95,0,7,31,89,49,0,0,0,0,20,20,0.78918,0.06623,0.04912,0.02208,0.05243,0,0.00386
"2350","090117024003","1500000US090117024003","Block Group 3, Census Tract 7024, New London County, Connecticut",1262,35,41,10,14,48,34,10,4,1066,196,0.15531,"no",1262,1176,962,58,14,58,0,0,84,86,40,10,0,0,0,14,22,0.76228,0.04596,0.06815,0.01109,0.04596,0,0
"2351","090117025001","1500000US090117025001","Block Group 1, Census Tract 7025, New London County, Connecticut",2568,248,191,168,305,136,221,146,71,1082,1486,0.57866,"yes",2580,2087,1340,428,42,100,0,7,170,493,183,49,5,0,0,164,92,0.51938,0.16589,0.19109,0.01628,0.03876,0,0.00271
"2352","090117025002","1500000US090117025002","Block Group 2, Census Tract 7025, New London County, Connecticut",581,56,18,0,8,58,0,0,0,441,140,0.24096,"no",581,548,438,51,0,0,8,0,51,33,3,0,0,0,0,14,16,0.75387,0.08778,0.0568,0,0,0.01377,0
"2353","090117025003","1500000US090117025003","Block Group 3, Census Tract 7025, New London County, Connecticut",1457,26,28,16,31,68,72,0,7,1209,248,0.17021,"no",1457,1444,1230,174,10,30,0,0,0,13,7,0,0,0,0,6,0,0.8442,0.11942,0.00892,0.00686,0.02059,0,0
"2354","090117026001","1500000US090117026001","Block Group 1, Census Tract 7026, New London County, Connecticut",684,0,0,0,0,5,0,0,0,679,5,0.00731,"no",1415,1366,1229,70,7,24,0,7,29,49,0,0,12,0,0,37,0,0.86855,0.04947,0.03463,0.00495,0.01696,0,0.00495
"2355","090117026002","1500000US090117026002","Block Group 2, Census Tract 7026, New London County, Connecticut",498,0,0,0,0,6,0,0,0,492,6,0.01205,"no",498,498,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2356","090117027001","1500000US090117027001","Block Group 1, Census Tract 7027, New London County, Connecticut",588,18,0,0,0,17,8,0,30,515,73,0.12415,"no",588,588,558,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0.94898,0,0,0,0.02381,0,0
"2357","090117027009","1500000US090117027009","Block Group 9, Census Tract 7027, New London County, Connecticut",3456,91,49,81,189,149,82,48,84,2683,773,0.22367,"no",3727,3545,2884,230,19,266,0,0,146,182,48,55,0,0,0,57,22,0.77381,0.06171,0.04883,0.0051,0.07137,0,0
"2358","090117028001","1500000US090117028001","Block Group 1, Census Tract 7028, New London County, Connecticut",1869,41,25,172,56,82,195,65,34,1199,670,0.35848,"yes",1875,1746,1080,240,73,153,64,6,130,129,85,21,0,0,0,23,0,0.576,0.128,0.0688,0.03893,0.0816,0.03413,0.0032
"2359","090117028009","1500000US090117028009","Block Group 9, Census Tract 7028, New London County, Connecticut",1944,71,17,19,15,50,55,4,28,1685,259,0.13323,"no",1950,1911,1795,37,15,33,0,0,31,39,30,0,0,0,0,5,4,0.92051,0.01897,0.02,0.00769,0.01692,0,0
"2360","090117029001","1500000US090117029001","Block Group 1, Census Tract 7029, New London County, Connecticut",1107,5,9,13,34,34,15,21,23,953,154,0.13911,"no",1107,1098,1050,14,0,28,0,0,6,9,9,0,0,0,0,0,0,0.94851,0.01265,0.00813,0,0.02529,0,0
"2361","090117029002","1500000US090117029002","Block Group 2, Census Tract 7029, New London County, Connecticut",601,16,0,0,0,8,9,5,0,563,38,0.06323,"no",601,570,556,0,0,0,0,0,14,31,31,0,0,0,0,0,0,0.92512,0,0.05158,0,0,0,0
"2362","090117029003","1500000US090117029003","Block Group 3, Census Tract 7029, New London County, Connecticut",678,2,0,0,5,4,10,5,2,650,28,0.0413,"no",678,647,636,0,2,9,0,0,0,31,31,0,0,0,0,0,0,0.93805,0,0.04572,0.00295,0.01327,0,0
"2363","090117029004","1500000US090117029004","Block Group 4, Census Tract 7029, New London County, Connecticut",259,0,0,0,0,0,0,0,0,259,0,0,"no",259,250,248,0,0,0,0,0,2,9,9,0,0,0,0,0,0,0.95753,0,0.03475,0,0,0,0
"2364","090117030001","1500000US090117030001","Block Group 1, Census Tract 7030, New London County, Connecticut",1303,27,10,25,16,21,21,0,5,1178,125,0.09593,"no",1303,1287,1220,16,7,9,0,0,35,16,16,0,0,0,0,0,0,0.9363,0.01228,0.01228,0.00537,0.00691,0,0
"2365","090117030002","1500000US090117030002","Block Group 2, Census Tract 7030, New London County, Connecticut",1557,26,0,25,8,6,7,0,22,1463,94,0.06037,"no",1557,1528,1460,0,0,52,0,0,16,29,29,0,0,0,0,0,0,0.9377,0,0.01863,0,0.0334,0,0
"2366","090117030003","1500000US090117030003","Block Group 3, Census Tract 7030, New London County, Connecticut",876,13,0,0,43,0,7,0,36,777,99,0.11301,"no",976,928,917,0,0,4,0,0,7,48,41,0,0,0,0,0,7,0.93955,0,0.04918,0,0.0041,0,0
"2367","090117031009","1500000US090117031009","Block Group 9, Census Tract 7031, New London County, Connecticut",134,0,0,0,0,0,0,0,0,134,0,0,"no",1488,1387,1112,174,41,9,0,0,51,101,25,11,0,0,0,49,16,0.74731,0.11694,0.06788,0.02755,0.00605,0,0
"2368","090117051001","1500000US090117051001","Block Group 1, Census Tract 7051, New London County, Connecticut",2384,38,48,56,64,78,143,44,7,1906,478,0.2005,"no",2384,2384,2237,0,49,0,0,0,98,0,0,0,0,0,0,0,0,0.93834,0,0,0.02055,0,0,0
"2369","090117051002","1500000US090117051002","Block Group 2, Census Tract 7051, New London County, Connecticut",1041,21,0,0,18,23,13,0,30,936,105,0.10086,"no",1041,988,946,0,20,22,0,0,0,53,0,0,0,0,0,53,0,0.90874,0,0.05091,0.01921,0.02113,0,0
"2370","090117051003","1500000US090117051003","Block Group 3, Census Tract 7051, New London County, Connecticut",730,7,0,0,13,21,8,0,0,681,49,0.06712,"no",730,725,725,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0.99315,0,0.00685,0,0,0,0
"2371","090117051004","1500000US090117051004","Block Group 4, Census Tract 7051, New London County, Connecticut",899,49,83,113,9,15,19,36,74,501,398,0.44271,"yes",899,879,868,0,0,11,0,0,0,20,20,0,0,0,0,0,0,0.96552,0,0.02225,0,0.01224,0,0
"2372","090117051005","1500000US090117051005","Block Group 5, Census Tract 7051, New London County, Connecticut",1293,9,62,23,42,24,49,0,20,1064,229,0.17711,"no",1309,1239,1178,0,10,19,0,0,32,70,37,0,8,0,0,25,0,0.89992,0,0.05348,0.00764,0.01451,0,0
"2373","090117051006","1500000US090117051006","Block Group 6, Census Tract 7051, New London County, Connecticut",1863,14,7,30,0,18,42,0,6,1746,117,0.0628,"no",1863,1863,1792,0,0,61,0,0,10,0,0,0,0,0,0,0,0,0.96189,0,0,0,0.03274,0,0
"2374","090117052001","1500000US090117052001","Block Group 1, Census Tract 7052, New London County, Connecticut",1381,0,0,0,27,65,20,0,16,1253,128,0.09269,"no",1381,1357,1336,0,0,21,0,0,0,24,10,0,0,0,0,14,0,0.96741,0,0.01738,0,0.01521,0,0
"2375","090117052002","1500000US090117052002","Block Group 2, Census Tract 7052, New London County, Connecticut",899,38,16,11,23,8,13,2,17,771,128,0.14238,"no",899,889,860,14,4,0,0,0,11,10,8,0,0,0,0,2,0,0.95662,0.01557,0.01112,0.00445,0,0,0
"2376","090117052003","1500000US090117052003","Block Group 3, Census Tract 7052, New London County, Connecticut",810,6,29,7,11,15,26,0,0,716,94,0.11605,"no",814,814,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2377","090117052004","1500000US090117052004","Block Group 4, Census Tract 7052, New London County, Connecticut",439,23,8,3,19,13,3,13,4,353,86,0.1959,"no",439,439,430,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0.9795,0.00911,0,0,0,0,0
"2378","090117053001","1500000US090117053001","Block Group 1, Census Tract 7053, New London County, Connecticut",1337,6,0,19,20,49,13,15,22,1193,144,0.1077,"no",1520,1476,1416,13,0,32,0,8,7,44,37,0,0,0,0,7,0,0.93158,0.00855,0.02895,0,0.02105,0,0.00526
"2379","090117053002","1500000US090117053002","Block Group 2, Census Tract 7053, New London County, Connecticut",256,0,0,0,6,43,21,0,0,186,70,0.27344,"no",256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2380","090117053003","1500000US090117053003","Block Group 3, Census Tract 7053, New London County, Connecticut",1126,25,8,12,0,6,26,6,4,1039,87,0.07726,"no",1126,1126,1076,17,0,19,0,0,14,0,0,0,0,0,0,0,0,0.9556,0.0151,0,0,0.01687,0,0
"2381","090117053004","1500000US090117053004","Block Group 4, Census Tract 7053, New London County, Connecticut",475,0,0,11,0,0,0,0,0,464,11,0.02316,"no",475,475,452,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0.95158,0,0,0,0.03158,0,0
"2382","090117054001","1500000US090117054001","Block Group 1, Census Tract 7054, New London County, Connecticut",1582,7,7,33,7,5,49,12,67,1395,187,0.1182,"no",1582,1534,1458,0,0,0,0,0,76,48,27,0,0,6,0,6,9,0.92162,0,0.03034,0,0,0,0
"2383","090117054002","1500000US090117054002","Block Group 2, Census Tract 7054, New London County, Connecticut",1182,35,16,6,14,9,31,13,6,1052,130,0.10998,"no",1188,1140,1078,28,0,0,16,0,18,48,48,0,0,0,0,0,0,0.90741,0.02357,0.0404,0,0,0.01347,0
"2384","090117071001","1500000US090117071001","Block Group 1, Census Tract 7071, New London County, Connecticut",1359,22,47,10,14,0,49,0,15,1202,157,0.11553,"no",1369,1345,1205,0,75,20,0,10,35,24,17,0,0,0,0,0,7,0.8802,0,0.01753,0.05478,0.01461,0,0.0073
"2385","090117071002","1500000US090117071002","Block Group 2, Census Tract 7071, New London County, Connecticut",2104,61,5,29,4,63,116,14,12,1800,304,0.14449,"no",2145,2104,1996,7,40,12,0,0,49,41,41,0,0,0,0,0,0,0.93054,0.00326,0.01911,0.01865,0.00559,0,0
"2386","090117071003","1500000US090117071003","Block Group 3, Census Tract 7071, New London County, Connecticut",1477,21,33,8,52,34,0,15,13,1301,176,0.11916,"no",1477,1453,1427,5,0,0,0,0,21,24,9,15,0,0,0,0,0,0.96615,0.00339,0.01625,0,0,0,0
"2387","090117081001","1500000US090117081001","Block Group 1, Census Tract 7081, New London County, Connecticut",1505,13,34,5,34,16,19,26,20,1338,167,0.11096,"no",1514,1490,1416,23,24,0,0,0,27,24,16,0,0,0,0,8,0,0.93527,0.01519,0.01585,0.01585,0,0,0
"2388","090117081002","1500000US090117081002","Block Group 2, Census Tract 7081, New London County, Connecticut",1004,38,15,17,15,17,18,15,33,836,168,0.16733,"no",1014,1005,991,0,0,14,0,0,0,9,9,0,0,0,0,0,0,0.97732,0,0.00888,0,0.01381,0,0
"2389","090117091001","1500000US090117091001","Block Group 1, Census Tract 7091, New London County, Connecticut",1871,36,0,18,11,51,6,11,28,1710,161,0.08605,"no",1871,1847,1734,35,46,0,0,0,32,24,15,0,0,0,0,0,9,0.92678,0.01871,0.01283,0.02459,0,0,0
"2390","090117091002","1500000US090117091002","Block Group 2, Census Tract 7091, New London County, Connecticut",2742,38,0,56,13,58,73,22,49,2433,309,0.11269,"no",2742,2719,2596,5,19,17,0,14,68,23,9,14,0,0,0,0,0,0.94675,0.00182,0.00839,0.00693,0.0062,0,0.00511
"2391","090117091003","1500000US090117091003","Block Group 3, Census Tract 7091, New London County, Connecticut",1085,29,0,10,24,5,31,0,0,986,99,0.09124,"no",1092,1066,1026,22,5,0,0,0,13,26,0,10,0,0,0,11,5,0.93956,0.02015,0.02381,0.00458,0,0,0
"2392","090117092001","1500000US090117092001","Block Group 1, Census Tract 7092, New London County, Connecticut",650,4,17,30,0,0,15,0,7,577,73,0.11231,"no",650,630,520,0,7,40,0,19,44,20,20,0,0,0,0,0,0,0.8,0,0.03077,0.01077,0.06154,0,0.02923
"2393","090117092002","1500000US090117092002","Block Group 2, Census Tract 7092, New London County, Connecticut",1285,0,8,32,10,21,80,0,39,1095,190,0.14786,"no",1365,1365,1335,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0.97802,0,0,0.01172,0.01026,0,0
"2394","090117092003","1500000US090117092003","Block Group 3, Census Tract 7092, New London County, Connecticut",1344,40,16,65,25,35,47,0,57,1059,285,0.21205,"no",1344,1264,1197,32,0,0,0,10,25,80,80,0,0,0,0,0,0,0.89062,0.02381,0.05952,0,0,0,0.00744
"2395","090117092004","1500000US090117092004","Block Group 4, Census Tract 7092, New London County, Connecticut",746,37,7,28,16,26,49,30,44,509,237,0.31769,"yes",755,755,745,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98675,0.01325,0,0,0,0,0
"2396","090117092005","1500000US090117092005","Block Group 5, Census Tract 7092, New London County, Connecticut",979,37,10,43,85,9,83,0,0,712,267,0.27273,"no",988,974,880,70,0,13,0,0,11,14,0,0,0,0,0,0,14,0.89069,0.07085,0.01417,0,0.01316,0,0
"2397","090117101001","1500000US090117101001","Block Group 1, Census Tract 7101, New London County, Connecticut",2152,5,0,23,20,61,85,0,0,1958,194,0.09015,"no",2152,2134,2073,9,0,18,0,0,34,18,7,0,0,0,0,11,0,0.96329,0.00418,0.00836,0,0.00836,0,0
"2398","090117101002","1500000US090117101002","Block Group 2, Census Tract 7101, New London County, Connecticut",1140,16,29,11,2,38,19,32,40,953,187,0.16404,"no",1158,1158,1094,0,0,10,5,9,40,0,0,0,0,0,0,0,0,0.94473,0,0,0,0.00864,0.00432,0.00777
"2399","090117101003","1500000US090117101003","Block Group 3, Census Tract 7101, New London County, Connecticut",759,14,22,8,0,13,27,42,0,633,126,0.16601,"no",759,753,747,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0.98419,0,0.00791,0,0,0,0
"2400","090117111001","1500000US090117111001","Block Group 1, Census Tract 7111, New London County, Connecticut",1419,19,19,17,35,39,39,6,11,1234,185,0.13037,"no",1424,1418,1385,10,23,0,0,0,0,6,0,6,0,0,0,0,0,0.97261,0.00702,0.00421,0.01615,0,0,0
"2401","090117111002","1500000US090117111002","Block Group 2, Census Tract 7111, New London County, Connecticut",1531,50,48,37,91,117,131,56,47,954,577,0.37688,"yes",1547,1522,1410,7,7,55,0,0,43,25,25,0,0,0,0,0,0,0.91144,0.00452,0.01616,0.00452,0.03555,0,0
"2402","090117121001","1500000US090117121001","Block Group 1, Census Tract 7121, New London County, Connecticut",1119,17,12,6,14,15,34,15,7,999,120,0.10724,"no",1119,1110,1070,22,0,0,0,2,16,9,9,0,0,0,0,0,0,0.95621,0.01966,0.00804,0,0,0,0.00179
"2403","090117121002","1500000US090117121002","Block Group 2, Census Tract 7121, New London County, Connecticut",716,8,0,2,16,22,12,26,12,618,98,0.13687,"no",716,704,698,0,2,0,0,0,4,12,2,4,0,0,0,0,6,0.97486,0,0.01676,0.00279,0,0,0
"2404","090117131001","1500000US090117131001","Block Group 1, Census Tract 7131, New London County, Connecticut",1418,34,9,42,46,42,21,54,7,1163,255,0.17983,"no",1449,1416,1366,26,0,0,0,0,24,33,22,11,0,0,0,0,0,0.94272,0.01794,0.02277,0,0,0,0
"2405","090117131002","1500000US090117131002","Block Group 2, Census Tract 7131, New London County, Connecticut",908,0,0,0,0,41,14,20,19,814,94,0.10352,"no",908,894,886,0,0,0,0,0,8,14,7,0,0,0,0,7,0,0.97577,0,0.01542,0,0,0,0
"2406","090117141011","1500000US090117141011","Block Group 1, Census Tract 7141.01, New London County, Connecticut",778,15,0,0,23,7,20,8,0,705,73,0.09383,"no",778,778,762,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97943,0.02057,0,0,0,0,0
"2407","090117141012","1500000US090117141012","Block Group 2, Census Tract 7141.01, New London County, Connecticut",882,14,30,17,13,64,48,13,41,642,240,0.27211,"no",1080,1066,1016,29,4,6,6,0,5,14,0,0,0,0,0,9,5,0.94074,0.02685,0.01296,0.0037,0.00556,0.00556,0
"2408","090117141013","1500000US090117141013","Block Group 3, Census Tract 7141.01, New London County, Connecticut",1586,11,0,30,60,40,32,8,40,1365,221,0.13934,"no",1600,1478,1435,23,0,0,0,0,20,122,69,0,0,9,0,14,30,0.89688,0.01438,0.07625,0,0,0,0
"2409","090117141021","1500000US090117141021","Block Group 1, Census Tract 7141.02, New London County, Connecticut",1414,0,0,0,0,7,19,0,15,1373,41,0.029,"no",1414,1342,1320,22,0,0,0,0,0,72,9,9,0,0,0,36,18,0.93352,0.01556,0.05092,0,0,0,0
"2410","090117141022","1500000US090117141022","Block Group 2, Census Tract 7141.02, New London County, Connecticut",1840,12,0,9,10,36,0,0,74,1699,141,0.07663,"no",1863,1780,1745,0,0,35,0,0,0,83,18,0,0,0,0,54,11,0.93666,0,0.04455,0,0.01879,0,0
"2411","090117141023","1500000US090117141023","Block Group 3, Census Tract 7141.02, New London County, Connecticut",2066,40,0,27,77,51,183,0,31,1657,409,0.19797,"no",2066,2048,1999,37,0,12,0,0,0,18,18,0,0,0,0,0,0,0.96757,0.01791,0.00871,0,0.00581,0,0
"2412","090117141024","1500000US090117141024","Block Group 4, Census Tract 7141.02, New London County, Connecticut",2513,43,8,69,39,39,0,0,53,2262,251,0.09988,"no",2513,2482,2338,68,0,21,0,0,55,31,16,0,0,0,0,15,0,0.93036,0.02706,0.01234,0,0.00836,0,0
